,Date,TweetID,User,Tweet,Langue,Hashtags,ReplyCount,RetweetCount,LikeCount,Quotecount,Media,Source,coordinates,place
5995,2021-03-02 22:22:50+00:00,1366876678174179329,Iwishlcould,why am i having flashbacks of cry laughing about selena gomez in a park &lt;\3,en,,1,0,1,0,,Twitter for iPhone,,
5996,2021-03-02 16:53:43+00:00,1366793853781626883,diorjenmin,"no thoughts, just thinking about selena gomez’s abs https://t.co/7GOzhOzony",en,,0,6,23,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EvfTwfLWgAQVbTO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvfTwfLWgAQVbTO?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EvfTwqWXcAkoWHb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvfTwqWXcAkoWHb?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EvfTw5fXUAErQx9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvfTw5fXUAErQx9?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EvfTxDjXUAMiHld?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvfTxDjXUAMiHld?format=jpg&name=large', altText=None)]",Twitter for Android,,
5997,2021-03-02 15:38:25+00:00,1366774904830320640,jmsgevr,"bitches be tweeting about selena gomez and then be ""oh no selena stans found me""😟😂🤷🏽‍♀️⁉️",en,,0,0,8,0,,Twitter for Android,,
5998,2021-03-02 15:04:05+00:00,1366766263096246285,taylenasivy,@IvyPThaOG fix your face before talking about selena gomez,en,,0,0,0,0,,Twitter for iPhone,,
5999,2021-03-02 12:24:28+00:00,1366726094980800516,selsnostalgia,@djsnake what do you like the most about selena gomez,en,,1,0,0,0,,Twitter for Android,,
6000,2021-03-02 09:04:51+00:00,1366675860166647817,Ummmmm07553516,@PopCrave @justinbieber His songs about Selena Gomez were the only good ones after releasing yummy lost hopes,en,,0,0,0,0,,Twitter for Android,,
6001,2021-03-02 08:40:09+00:00,1366669646963728385,reinaxsepulveda,Something about Selena Gomez having a Spanish album just ..... irritates me,en,,0,0,0,0,,Twitter for iPhone,,
6002,2021-03-02 06:34:19+00:00,1366637978567782401,LindyCo04429421,@taylorswift13 So what do you think about Selena Gomez co-star being engaged just 2009. And he's off on high take credit for Selena Gomez being pregnant I pull that up to about the accident Selena Gomez tell me about that can send me in her and her child,en,,0,0,0,0,,Twitter for Android,,
6003,2021-03-02 04:48:06+00:00,1366611249132314625,pradabellz,my dad called me to watch Justin Bieber’s roast on Tv and i do not find any of the jokes funny... how are you going to make jokes about Selena Gomez or the ISIS or the Twin Towers ? is that supposed to be funny? 🧍🏽‍♀️ (yes the episode is old),en,,0,0,1,1,,Twitter for iPhone,,
6004,2021-03-02 03:36:13+00:00,1366593159518695427,mywasteddream,thinking about selena gomez and how she didn’t need to snap so hard on revival but she did anyway. that album is just a classic,en,,0,0,2,0,,Twitter for iPhone,,
6005,2021-03-02 02:47:34+00:00,1366580915355279362,elrenbee,Say what you will about Selena Gomez now but it really cannot be denied she put out some serious HITS back then,en,,0,0,0,0,,Twitter for iPhone,,
6006,2021-03-01 21:34:01+00:00,1366502007628947456,istanpopqueens,"What’s wrong with all of these teen drama writers?
First they joke about Selena Gomez lupus in Saved by the Bell and now they pulled a outdated joke about Taylor Swift from 2010 in Ginny&amp;Georgia and it’s not even funny and it doesn’t makes sense at all!",en,,0,2,2,0,,Twitter for iPhone,,
6007,2021-03-01 20:48:02+00:00,1366490434046951424,morseheywood,Honestly the fact that Saved by the Bell made dumbass jokes about Selena Gomez's kidney and fans got PISSED AT HER because she didn't say anything???? Shows she has a higher level of maturity than some people huh.,en,,0,0,4,0,,Twitter Web App,,
6008,2021-03-01 20:47:28+00:00,1366490294015901696,unhingedhag,heteronormativity is your nanny buying you a justin bieber poster even though you only ever brought him up when talking about selena gomez,en,,0,0,1,0,,Twitter Web App,,
6009,2021-03-01 20:39:00+00:00,1366488161770070021,juicyjen710,Why are news outlets still talking about Selena Gomez and Justin Bieber... it’s so weird honestly,en,,0,0,3,0,,Twitter for iPhone,,
6010,2021-03-01 20:01:00+00:00,1366478599939895299,SapphicFriends,@leatinshoni Also they know what they’re doing. Saved by the bell got in trouble about comments made about Selena Gomez’s surgery and renewed for season 2. Emily in Paris is famous for being meh and problematic among French people but got renewed. Infamy gets you places,en,,0,0,0,0,,Twitter for iPhone,,
6011,2021-03-01 18:32:53+00:00,1366456422586843138,3abdullah108,"ATTENTION EVERYBODY, remember that this is not new in the media to make fun of women, Saved by the bell did a very hurtful Not funny Joke about Selena Gomez recently, we should speak up about all them and point out their pattern",en,,0,0,0,0,,Twitter for iPhone,,
6012,2021-03-01 15:52:25+00:00,1366416041161687044,LindyCo04429421,@iHeartRadio @djsnake @selenagomez You need to stay out of me and her business I know you're following everything on following about Selena Gomez y are you that nosy,en,,0,0,0,0,,Twitter for Android,,
6013,2021-03-01 14:51:07+00:00,1366400614427680769,ThePopTingz,"Just within a couple of days:

A TV show made a joke about Selena Gomez’s kidney transplant.

A TV show made a misogynistic comment about Taylor Swift.

A radio host compared BTS to COVID. 

This is really getting out of hand. How hard is it just to be decent? https://t.co/ZqNkmTBWVX",en,,7,61,215,7,"[Photo(previewUrl='https://pbs.twimg.com/media/EvZuGoWWYAs1_SK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvZuGoWWYAs1_SK?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EvZuGoVWQAYwrxs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvZuGoVWQAYwrxs?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EvZuGoVXMAk4Kua?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvZuGoVXMAk4Kua?format=jpg&name=large', altText=None)]",Twitter for iPhone,,
6014,2021-03-01 13:40:32+00:00,1366382850489151493,loganalecdenby,"Had a dream about Selena Gomez last night, we both looked gorg (obvi) having girl talk. I’m calling it a premonition",en,,0,0,9,0,,Twitter for iPhone,,
6015,2021-03-01 11:50:19+00:00,1366355114609500161,selenasapphic,"respect selena gomez and respect taylor swift, fuck sexism and fuck off jokes about selena's transplant, when it's not funny",en,,0,0,1,0,,Twitter Web App,,
6016,2021-03-01 02:32:29+00:00,1366214730688458754,alltoojimin,"wasn't it Degrassi next class that made that comment about Selena gomez?? if not, still, these new shows really need to stop using old ""jokes"" that we as a society should have moved past/never had made",en,,0,0,2,0,,Twitter for Android,,
6017,2021-02-28 23:48:08+00:00,1366173370044276738,IllusionistRuss,"i have no idea what netflix show 
this is from but come the fuck on 
netflix this was not necessary at all 

first the kidney jokes about 
selena gomez and now you 
decide to mock taylor swift?

give it a fucking rest please 

RESPECT TAYLOR SWIFT https://t.co/ybnWUD7aiM",en,,0,2,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EvWfb6ZXYAUuUAm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvWfb6ZXYAUuUAm?format=jpg&name=large', altText=None)]",Twitter for iPhone,,
6018,2021-02-28 22:54:28+00:00,1366159863366221826,CentristMadness,"Do I think about Selena Gomez winning a Grammy, Tony, Oscar and Emmy? Yes",en,,1,0,1,0,,Twitter for iPhone,,
6019,2021-02-28 04:50:00+00:00,1365886951195369473,itsbilly96,Man focus on Demi career stop talking about Selena 24/7 !! You’re more interested in Selena Gomez than   Demi.,en,,0,0,5,0,,Twitter for iPhone,,
6020,2021-02-28 03:58:06+00:00,1365873887490281473,papa_talisa,who wrote better songs about selena gomez the weeknd or justin bieber,en,,1,0,1,0,,Twitter for iPhone,,
6021,2021-02-28 00:07:35+00:00,1365815876738498562,LindyCo04429421,@SteveMartinToGo Selena Gomez co-star Aaron is totally nuts is relational asked to he acts on his delusions I pulled it up online about him and he is delusional acts to moderate that's bad Guy start joking around with him you going to find out that he will go off about Selena to you all,en,,0,0,0,0,,Twitter for Android,,
6022,2021-02-27 22:06:59+00:00,1365785525932740615,laursprfctring,we don't talk enough about selena gomez's acting in this scene from the wizards of waverly place movie https://t.co/a3uYenjkcL,en,,1,5,25,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1365785464028999681/pu/img/qvmLp6ha4brKNIWg.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1365785464028999681/pu/vid/480x360/xoBnX7_q3KlRJ_fX.mp4?tag=10', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1365785464028999681/pu/pl/QcD67Njqi1dtUsQk.m3u8?tag=10', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1365785464028999681/pu/vid/360x270/sSzQDHlk7Fl2LeMB.mp4?tag=10', contentType='video/mp4', bitrate=256000)], duration=106.36, views=40195, altText=None)]",Twitter for Android,,
6023,2021-02-27 05:44:26+00:00,1365538262555766786,pockybotz,"Look, I’m all about Selena Gomez flipping off the paparazzi, but did she have to kill Gritty and make a coat from his skin? https://t.co/MLbDnwcn9p",en,,0,0,2,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EvNdzLjXYAAT2Vv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvNdzLjXYAAT2Vv?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EvNdzLmXUAEvWje?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvNdzLmXUAEvWje?format=jpg&name=large', altText=None)]",Twitter for iPhone,,
6024,2021-02-26 22:08:02+00:00,1365423405596618755,ItsSavlena,"I passed 900 followers on both twitter and Instagram today. Thank ya'll ❤ to my twitter followers, I apologise cos all I do is tweet about Selena Gomez, Gilmore Girls, Jonas Brothers and my stan life with the occasional social political rant.",en,,1,0,4,0,,Twitter for Android,,
6025,2021-02-26 00:11:30+00:00,1365092086429712384,JoshuaMeshackJ2,Don't you Selenators bugg me about Selena Gomez Relationship because I'm ignoring it all even on a video Selena is my wife and always will be we're going on vacation next week the day after her song with DJ Snake Release on iTunes and Spotify and Pandora,en,,0,0,0,0,,Twitter Web App,,
6026,2021-02-25 16:53:04+00:00,1364981753115508738,kennygp3,"@NDKalu that takes big Kahunas to admit what Brandon just did about Selena Gomez. That is a straight up person. Good luck to him. BTW, he sang a long. That was a lie. That definitely came out of left field.",en,,0,0,0,0,,Twitter for Android,,
6027,2021-02-25 16:02:49+00:00,1364969104277463042,RonaldRobben9,@Selenaxspain @hunantvchina @LupusResearch Look I don't care anything about Selena Gomez anymore ok goodbye forever,en,,0,0,0,0,,Twitter Web App,,
6028,2021-02-24 20:17:48+00:00,1364670886163308546,nxvogueee,"lmao the easiest way to get my attention is to talk about selena gomez, madison beer or tvd/to",en,,0,1,3,0,,Twitter for iPhone,,
6029,2021-02-24 19:43:34+00:00,1364662271406989321,selsnipple,there’s something about Selena Gomez fliррing off https://t.co/JYydAl8gMR,en,,1,44,255,3,"[Photo(previewUrl='https://pbs.twimg.com/media/EvBBGdQWgAETvnH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvBBGdQWgAETvnH?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EvBBGdVWQA8rr_P?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvBBGdVWQA8rr_P?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EvBBGeyWYAEAKp5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvBBGeyWYAEAKp5?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EvBBGe_XUAQEId3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvBBGe_XUAQEId3?format=jpg&name=large', altText=None)]",Twitter for iPhone,,
6030,2021-02-24 18:28:25+00:00,1364643360816967685,Vanityscareart,Just remembered about Selena Gomez &amp; the Scene and omg Falling Down is a banger,en,,0,0,0,0,,Twitter for Android,"Coordinates(longitude=-1.706057, latitude=53.7363694)","Place(id='6863fd050de21120', fullName='Leeds, England', name='Leeds', type='city', country='United Kingdom', countryCode='GB')"
6031,2021-02-24 15:58:47+00:00,1364605702875078657,IamMoone94,this is the sickest lot and more disgusting how the hell are they going to play and joke about selena gomez kidneys SHE WAS SO CLOSE TO BEING DEAD AND Y’ALL YOU CARE MUCH THAT THIS IS OK TO SAY SOMETHING JOKE ABOUT DISEASES So honestly you all the roots should be ashamed!,en,,0,0,0,1,,Twitter for iPhone,,
6032,2021-02-24 15:29:32+00:00,1364598342374682627,selena4nation,"Y'all don't understand we didn't even know that this show exist, so they make jokes about selena now everybody knows about the show this is their way to be relevant just like the other show which mad fun of Selena months ago and got renewed ......anyways no selena gomez no clout",en,,5,4,39,0,,Twitter for Android,,
6033,2021-02-24 14:20:27+00:00,1364580958683365379,yepydomony,We Can’t Stop Thinking About Selena Gomez’s Yellow Dress for Her New Video https://t.co/gU5gptwTq0,en,,0,0,0,0,,Jetpack.com,,
6034,2021-02-24 14:13:53+00:00,1364579304382881796,busyboy,whitney houston talking about selena gomez https://t.co/H9Kppxlco4,en,,1,0,1,0,,Twitter for iPhone,,
6035,2021-02-24 13:49:17+00:00,1364573113980223494,shruti_shekar,tweets once about selena gomez and my notifications are filled with her entire army of fans obsessing over it.,en,,1,0,2,0,,Twitter Web App,,
6036,2021-02-24 12:59:49+00:00,1364560664430211075,kissesels,6 years and i still think about selena gomez in i want you to know music video https://t.co/CFGH0zk9JZ,en,,0,1,0,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/953691965798969345/pu/img/d85WS8HUIHEqKjwE.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/953691965798969345/pu/pl/WyZOMbaCL8BONyev.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/953691965798969345/pu/vid/320x180/DacED5kk_nWteIMH.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/953691965798969345/pu/vid/640x360/EkR55dgul54O9DHk.mp4', contentType='video/mp4', bitrate=832000)], duration=140.04, views=107228, altText=None)]",Twitter Web App,,
6037,2021-02-24 09:36:18+00:00,1364509448266543105,yepydomony,We Can’t Stop Thinking About Selena Gomez’s Yellow Dress for Her New Video https://t.co/gU5gptfiys,en,,0,0,0,0,,Jetpack.com,,
6038,2021-02-24 02:31:02+00:00,1364402426682347524,yepydomony,We Can’t Stop Thinking About Selena Gomez’s Yellow Dress for Her New Video https://t.co/iboFd8R78e,en,,0,0,0,0,,Jetpack.com,,
6039,2021-02-24 00:02:23+00:00,1364365016820932610,daniellamgray,say what u want about selena gomez but “who says” goes hard for no reason,en,,0,0,2,0,,Twitter for iPhone,,
6040,2021-02-23 17:02:56+00:00,1364259457778221057,zosteckk,There’s something about Selena Gomez speaking voice that I just cannot stand,en,,0,0,2,0,,Twitter for iPhone,,
6041,2021-02-23 04:32:19+00:00,1364070559307423745,SkrtOnVince,@hisdirtydancerr came here for nudes and you’re just tweeting about selena gomez on here bye https://t.co/X0A18pGZQk,en,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/Eu4m8aJXUAIqy_V?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eu4m8aJXUAIqy_V?format=jpg&name=large', altText=None)]",Twitter for iPhone,,
6042,2021-02-22 23:09:45+00:00,1363989384807219201,sophiejawnyj,can’t stop thinking about selena gomez ending her live yesterday because of the mean things people were commenting on it 😔,en,,1,0,4,0,,Twitter for iPhone,,
6043,2021-02-22 21:02:03+00:00,1363957247118729219,AdrienBasille7,yk life is getting boring when twitter is only talking about selena gomez saying “i love bts” like ok??,en,,0,0,0,0,,Twitter for iPhone,,
6044,2021-02-22 17:20:26+00:00,1363901476070952963,poetgirl925,"My student:  says she’ll talk about her favorite things in her short presentation this week. 

Me:  mentally preparing to hear a TED talk about Selena Gomez and The Walking Dead because these are the two responses I get when I ask about her weekend or free time activities haha. https://t.co/O5e5lIy0yU",en,,0,0,3,0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Eu2NKGPWYAkPY4a.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/Eu2NKGPWYAkPY4a.mp4', contentType='video/mp4', bitrate=0)], altText='Just Saying GIF')]",Twitter for iPhone,,
6045,2021-02-22 10:43:44+00:00,1363801641758191617,acebaselena,"@therarehousex and you’re a grown ass man on twitter complaining about selena gomez like she has to stay on your good side always, a job is needed",en,,0,0,2,0,,Twitter for iPhone,,
6046,2021-02-22 09:37:13+00:00,1363784904903979010,babaflagsheep,@aiwfcidevin @youregonnahear1 @ApsDelRey @Mrigank0712 @WitnessTheFolk Y’all really wanna be mental health advocates until it’s about Selena Gomez,en,,0,0,1,0,,Twitter for iPad,,
6047,2021-02-22 08:44:12+00:00,1363771561350733827,kediiBird,"@FabLikeHailey @PopBase ""She waisting her time "" aren't you not the one who is under every post about Selena Obsession Gomez ? https://t.co/mUoYVAGPqS",en,,0,1,4,0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Eu0W_1NWQAAeYhO.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/Eu0W_1NWQAAeYhO.mp4', contentType='video/mp4', bitrate=0)], altText='Taylor Swift Selena Gomez GIF')]",Twitter for Android,,
6048,2021-02-22 04:22:12+00:00,1363705628166742027,kindancrazy,"@jensoo712178 @BPinAmerica @BLACKPINK girl, we are talking about selena gomez",en,,0,0,3,0,,Twitter for Android,,
6049,2021-02-22 03:14:31+00:00,1363688594573987842,kemeliat,@fetishofsmg They are mad that  selena Gomez  is very happy about Selena  have great career.  They want  to selena Gomez  be sad  that  why they  write  rude  comments  on her social media.,en,,0,0,29,0,,Twitter Web App,,
6050,2021-02-22 02:44:20+00:00,1363680998463004673,idkdnfakfhnkl,@weirdmothafvcka @Steez_HH Wait are you talking about Selena or Selena Gomez?,en,,0,0,0,0,,Twitter for iPhone,,
6051,2021-02-22 01:03:08+00:00,1363655528052715523,happilyfucku,there's one thing about selena gomez... she never lies about signed CDs 😁 https://t.co/ZP8Ahxa3Nk,en,,0,2,11,0,"[Photo(previewUrl='https://pbs.twimg.com/media/Euytd3wU4AAsmIR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Euytd3wU4AAsmIR?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Euytd3wVgAg8dXv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Euytd3wVgAg8dXv?format=jpg&name=large', altText=None)]",Twitter for iPhone,,
6052,2021-02-21 19:14:06+00:00,1363567690808451074,vindemaitrix,wait is this song about selena gomez hold on,en,,0,0,0,0,,Twitter Web App,,
6053,2021-02-20 20:30:03+00:00,1363224419422920712,steventphoto1,@emacdaddy1234 Please say something bad about Selena Gomez and see what happens https://t.co/viFmysl9nc,en,,0,0,1,0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EuslYbGXAAoxnDZ.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/EuslYbGXAAoxnDZ.mp4', contentType='video/mp4', bitrate=0)], altText='Evil Laugh GIF')]",Twitter for iPhone,,
6054,2021-02-20 19:56:44+00:00,1363216033121673216,mybabycrimson,believe is an almost perfect album especially when u try to forget most of it’s about selena gomez,en,,1,0,3,0,,Twitter for iPhone,,
6055,2021-02-20 17:30:16+00:00,1363179174941327366,selnwr,just thinking about selena gomez as mabel mora on her new tv show https://t.co/XS3A9mWMtM,en,,0,2,41,1,"[Photo(previewUrl='https://pbs.twimg.com/media/Eur8O5rXAAEtkdE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eur8O5rXAAEtkdE?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Eur8O5nXMAIqifw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eur8O5nXMAIqifw?format=jpg&name=large', altText=None)]",Twitter for iPhone,,
6056,2021-02-19 22:06:28+00:00,1362886293169049607,HoneyMoonMC,"@heavnlyunho She can sing in spanish and has out out a couple songs. But NOW she is embracing her heritage. Latin Music awards? Never until last night “Premios Juventud”. The only thing latinx about selena up until now was the Gomez and a bit of Taki Taki 😂 im just like, why now... but ok😌",en,,1,0,0,0,,Twitter for iPhone,,
6057,2021-02-19 14:47:50+00:00,1362775909326028803,caebllo,"last night i had a whole dream about Selena Gomez being Carrie and ""saw"" the whole movie. i've never seen it before. now i wanna know how close to the real thing i was",en,,0,0,1,0,,Twitter for Android,,
6058,2021-02-19 10:49:31+00:00,1362715934557802496,selena4nation,"selenators care about selena gomez's music career more than selena gomez herself....sad, all love :)",en,,15,68,712,5,,Twitter Web App,,
6059,2021-02-19 10:28:46+00:00,1362710713744068608,terrifreak,After 'time' the most powerful thing must be the internet. Started with a search of programming for accounting and ended up reading about Selena Gomez's association with Dalai Lama.,en,,0,2,1,0,,Twitter for Android,,
6060,2021-02-19 03:45:59+00:00,1362609350116864001,fuckmattkill,What’s your opinion about Selena Gomez? Do you like her and her music? — i love her. she is one strong ass woman &amp; deserves a little more respect. https://t.co/gh6Pr1FslM,en,,3,0,10,0,,Twitter Web App,,
6061,2021-02-19 03:45:14+00:00,1362609158344871942,LindyCo04429421,@selplicit I don't know nothing about Selena Gomez having seizures I know me and her have a fetish for each other,en,,0,0,0,0,,Twitter for Android,,
6062,2021-02-19 03:04:54+00:00,1362599008099778560,fvckingstargirl,the way justin bieber sang SOOO passionately about selena gomez’s pussy in his live performance is making me feel some type of way 😫,en,,0,0,0,0,,Twitter for iPhone,,
6063,2021-02-19 02:39:59+00:00,1362592738085117959,fairestonland,i swear one of my local friends just told me that bad blood was about selena gomez because they had a fight back at that time 😭😭😭😭,en,,1,0,2,0,,Twitter for iPhone,,
6064,2021-02-19 01:48:23+00:00,1362579752364761090,souIesspapi,My dad is 64 and he knows more about Selena Gomez than me,en,,0,0,1,0,,Twitter for iPhone,,
6065,2021-02-18 23:58:02+00:00,1362551984528773120,itsyaboyari__,"@Mentimenta @kediiBird @deviIslibrary Yes there’s Mexicans that are Mestizos but we’re talking about Selena Gomez 

Selena Gomez is predominantly White.",en,,0,0,0,0,,Twitter for iPhone,,
6066,2021-02-18 21:12:43+00:00,1362510379545358340,soberkravitz,me talking about selena gomez https://t.co/tnz8Pmcn9W,en,,0,0,5,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1362510341255491585/pu/img/_JovWYceD7F2IJ_w.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1362510341255491585/pu/vid/480x270/BSa8l2yP8wSyPLcF.mp4?tag=10', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1362510341255491585/pu/vid/1280x720/QsbohDT9rpcc7BBZ.mp4?tag=10', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1362510341255491585/pu/vid/640x360/xlD49heKkVSh0fMB.mp4?tag=10', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1362510341255491585/pu/pl/B0PDemqitgSorUIt.m3u8?tag=10', contentType='application/x-mpegURL', bitrate=None)], duration=3.866, views=616, altText=None)]",Twitter Web App,,
6067,2021-02-18 18:43:03+00:00,1362472713277693952,Talixlov3,@chartdata @justinbieber An album about Selena Gomez did that. It was the anniversary of Changes and he sang about his ex on that day instead. Go figure. https://t.co/PvaUjmIcT4,en,,7,0,20,1,"[Photo(previewUrl='https://pbs.twimg.com/media/Euh5tjEUYAA42fN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Euh5tjEUYAA42fN?format=jpg&name=large', altText=None)]",Twitter for iPhone,,
6068,2021-02-18 17:04:04+00:00,1362447806091427843,LindyCo04429421,@jesse_duplantis And she's kind of weak so I'll go ahead and thank you for her we want to thank you for your prayers about Selena Gomez and her surgery,en,,0,0,0,0,,Twitter for Android,,
6069,2021-02-18 14:50:41+00:00,1362414239135195140,MsSlippinJimmy,@Melodrama_Art @rihannapurushan @selenagomez He tagged me cuz u talkin about selena gomez FFS 😆 https://t.co/sIX52pUejC,en,,0,0,2,0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EuhEhU2UYAIQp74.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/EuhEhU2UYAIQp74.mp4', contentType='video/mp4', bitrate=0)], altText='Selena Gomez GIF')]",Twitter for Android,,
6070,2021-02-18 13:34:43+00:00,1362395120822288386,SbtchLovato,Now how tf did Demi Lovato release a trailer for a docuseries about Demi Lovato and Selr@ts are somehow making this about Selena Gomez? Nobody gives a flying fk about ur boring fav rn jesus christ. Anytime Demi says sumn yall come scurrying like r@ts and roaches. Go Away!!! https://t.co/07GCDGG1p5,en,,0,3,4,0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EugzIaEXcAAEVeY.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/EugzIaEXcAAEVeY.mp4', contentType='video/mp4', bitrate=0)], altText=None)]",Twitter for Android,,
6071,2021-02-18 12:38:28+00:00,1362380965906059267,dotcombaby947,"That said, where was Demi and her fans' standards when they cruelly joked about Selena Gomez's struggle with lupus and kidney problems? That's also devilish and disgusting. They need to keep the same energy.",en,,0,0,1,0,,Twitter for Android,,
6072,2021-02-18 09:49:38+00:00,1362338475748384769,JakeBrooks665,@STAN__SELENA @ShellygotoHelly @arod719 As can Angel or myself for that matter. Really doesn’t seem worth picking fights with strangers about. Selena Gomez will be fine no matter what a generally nice guy in California thinks of her.,en,,0,0,1,0,,Twitter for iPhone,,
6073,2021-02-18 01:38:59+00:00,1362215001587654656,hebasweetheart7,this You tuber is shallon Lester I'm not surprised that she doesn't support free Britney movement she very toxic she had ugly and nasty rant about Selena gomez ed sheeran and bts and more i hope people stop giving her views not worth it she is irrelevant trash,en,,0,0,6,0,,Twitter for Android,,
6074,2021-02-18 01:33:21+00:00,1362213580934942722,hebasweetheart7,can't believe some people watch this You tuber she is toxic I mean her crazy rant about Selena gomez bts and Taylor Swift stop giving her views,en,,1,0,3,0,,Twitter for Android,,
6075,2021-02-18 00:22:56+00:00,1362195860029927430,meeshrose130,"Niche tweet: On a scale of 1-10, how much do you hope that Dorothea is about Selena Gomez?",en,,0,0,0,0,,Twitter for iPhone,,
6076,2021-02-17 18:21:04+00:00,1362104795222409219,evansbersten,thinking about selena gomez singing cruella de vil,en,,0,1,10,1,,Twitter for iPhone,,
6077,2021-02-17 16:24:08+00:00,1362075369650737152,summerpov,Selena stans still thinking to this day that this line is about Selena Gomez😭 https://t.co/Zq5ZefGXuW,en,,0,0,10,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EucQU-BXEAsUfvp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EucQU-BXEAsUfvp?format=jpg&name=large', altText=None)]",Twitter for iPhone,,
6078,2021-02-17 06:09:54+00:00,1361920789184991233,demisholyfck,@rofjp @MissMamDemi @jumbosnakes @MarkoftheGODS Now you just trying to make me dumb because you trying to prove me wrong about Selena. Your fav been obsessed with the same man for 10 years. Demi does not do that to minors. She’s not Selena Gomez lol,en,,1,0,0,0,,Twitter for iPhone,,
